Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type
34,"C Barre, MM Kubicki, JC Leblanc, C Moise","Hydrido phosphido derivatives of bis (cyclopentadienyl) molybdenum and-tungsten and the structure of [(. eta. 5-Cp) 2Mo (H)(. mu.-PPh2) Mn (CO) 2 (. eta. 5-Cp)]",1990,"Inorganic chemistry","ACS Publications","http://pubs.acs.org/doi/abs/10.1021/ic00351a022","http://scholar.google.com/scholar?cites=9861228109166941418&as_sdt=2005&sciodt=0,5&hl=en&num=20",35,"2014-08-04",""
33,"P Oudet, MM Kubicki, C Moise","Phosphido-Bridged Heterobimetallic Complexes Derived from Niobocene and Diiron Nonacarbonyl. Crystal Structure of Cp2Nb (. mu.-PPh2)(. mu.-CO) Fe (CO) 3",1994,"Organometallics","ACS Publications","http://pubs.acs.org/doi/abs/10.1021/om00023a034","http://scholar.google.com/scholar?cites=6635450972662083334&as_sdt=2005&sciodt=0,5&hl=en&num=20",36,"2014-08-04",""
33,"T Kawashima, M Nakamura, S Bouix, M Kubicki…","Uncinate fasciculus abnormalities in recent onset schizophrenia and affective psychosis: a diffusion tensor imaging study",2009,"Schizophrenia …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0920996409000383","http://scholar.google.com/scholar?cites=14201493781901316557&as_sdt=2005&sciodt=0,5&hl=en&num=20",37,"2014-08-04",""
35,"TJ Whitford, M Kubicki, S Ghorashi, JS Schneiderman…","Predicting inter-hemispheric transfer time from the diffusion properties of the corpus callosum in healthy individuals and schizophrenia patients: a combined ERP and …",2011,"Neuroimage","Elsevier","http://www.sciencedirect.com/science/article/pii/S1053811910013406","http://scholar.google.com/scholar?cites=10399500845066278492&as_sdt=2005&sciodt=0,5&hl=en&num=20",38,"2014-08-04",""
36,"J Fitzsimmons, M Kubicki…","Review of functional and anatomical brain connectivity findings in schizophrenia",2013,"Current opinion in …","journals.lww.com","http://journals.lww.com/co-psychiatry/Abstract/2013/03000/Review_of_functional_and_anatomical_brain.8.aspx","http://scholar.google.com/scholar?cites=9514242789344568746&as_sdt=2005&sciodt=0,5&hl=en&num=20",39,"2014-08-04",""
30,"HJ Park, M Kubicki, CF Westin…","Method for combining information from white matter fiber tracking and gray matter parcellation",2004,"American journal …","Am Soc Neuroradiology","http://www.ajnr.org/content/25/8/1318.short","http://scholar.google.com/scholar?cites=1924500610703769378&as_sdt=2005&sciodt=0,5&hl=en&num=20",40,"2014-08-04",""
28,"HJ Bach, H Brunner, J Wachter, MM Kubicki…","Metallocene sulfide chemistry of niobium and tantalum: new insights into the formation of niobium-polysulfido complexes and synthesis, structure, and reactivity of Cp2 …",1992,"…","ACS Publications","http://pubs.acs.org/doi/abs/10.1021/om00039a055","http://scholar.google.com/scholar?cites=1188673281820569949&as_sdt=2005&sciodt=0,5&hl=en&num=20",41,"2014-08-04",""
28,"H Scordia, R Kergoat, MM Kubicki, JE Guerchais…","Transition-metal-cyanocarbon chemistry. 2. Cyanoacetylenes insertions into the metal-hydrogen bond of (. eta. 5-C5H5)(CO) 3MH (M= Mo, W) complexes. Formation …",1983,"…","ACS Publications","http://pubs.acs.org/doi/abs/10.1021/om50005a035","http://scholar.google.com/scholar?cites=1336644857619887599&as_sdt=2005&sciodt=0,5&hl=en&num=20",42,"2014-08-04",""
28,"…, Y Rathi, DP Terry, S Bouix, M Kubicki","Voxel-based morphometry (VBM) studies in schizophrenia—can white matter changes be reliably detected with VBM?",2011,"Psychiatry Research: …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0925492711000370","http://scholar.google.com/scholar?cites=9174904402778199300&as_sdt=2005&sciodt=0,5&hl=en&num=20",43,"2014-08-04",""
26,"D Barbier-Baudry, S Heiner, MM Kubicki, E Vigier…","An Easy Synthetic Route to Heteroleptic Samarium Monoalkoxides for Ring-Opening Polymerization Initiators. Molecular Structures of [(C5H i-Pr4) SmI (THF) 2] 2, …",2001,"…","ACS Publications","http://pubs.acs.org/doi/abs/10.1021/om010423p","http://scholar.google.com/scholar?cites=16386371495289438812&as_sdt=2005&sciodt=0,5&hl=en&num=20",44,"2014-08-04",""
26,"M Kubicki, SE Maier, CF Westin, H Mamata…","Comparison of single-shot echo-planar and line scan protocols for diffusion tensor imaging< sup> 1</sup>",2004,"Academic radiology","Elsevier","http://www.sciencedirect.com/science/article/pii/S1076633203005634","http://scholar.google.com/scholar?cites=6785282178072811830&as_sdt=2005&sciodt=0,5&hl=en&num=20",45,"2014-08-04",""
26,"…, CC Dickey, HJ Park, M Kubicki…","Smaller neocortical gray matter and larger sulcal cerebrospinal fluid volumes in neuroleptic-naive women with schizotypal personality disorder",2006,"Archives of …","archpsyc.jamanetwork.com","http://archpsyc.jamanetwork.com/article.aspx?articleid=209889","http://scholar.google.com/scholar?cites=17789735409949418831&as_sdt=2005&sciodt=0,5&hl=en&num=20",46,"2014-08-04",""
25,"O Blacque, H Brunner, MM Kubicki…","Coordinative Stabilization of Cyclo‐Tetratellurium as [Te4 {Cr (CO) 5} 4]: The First Organometallic Derivative of a Tellurium Allotrope",1997,"… Edition in English","Wiley Online Library","http://onlinelibrary.wiley.com/doi/10.1002/anie.199703521/abstract","http://scholar.google.com/scholar?cites=17969874866456287679&as_sdt=2005&sciodt=0,5&hl=en&num=20",47,"2014-08-04",""
25,"…, P Martin-Villa, A Otero, MM Kubicki…","Formation of. eta. 2-iminoacyl compounds by protonation of a ketenimine ligand in bis ((trimethylsilyl) cyclopentadienyl) compounds of niobium. Molecular structures of …",1993,"…","ACS Publications","http://pubs.acs.org/doi/abs/10.1021/om00026a024","http://scholar.google.com/scholar?cites=15222909420021959863&as_sdt=2005&sciodt=0,5&hl=en&num=20",48,"2014-08-04",""
24,"…, B Gautheron, G Delmas, G Trouve, M Kubicki","Carbonylation of ethene to acrolein in the presence of the early-late heterobimetallic complex [AsPh4][(. eta. 5-C5Me5) 2Zr (. mu.-S) 2Rh (CO) 2]. cntdot. THF",1993,"…","ACS Publications","http://pubs.acs.org/doi/abs/10.1021/om00028a014","http://scholar.google.com/scholar?cites=12784167771409818671&as_sdt=2005&sciodt=0,5&hl=en&num=20",49,"2014-08-04",""
23,"…, A Pam, A Khatyr, C Strohmann, MM Kubicki…","Reactivity of CuI and CuBr toward Et2S: a Reinvestigation on the Self-Assembly of Luminescent Copper (I) Coordination Polymers",2010,"Inorganic …","ACS Publications","http://pubs.acs.org/doi/abs/10.1021/ic901906h","http://scholar.google.com/scholar?cites=10747359235790499066&as_sdt=2005&sciodt=0,5&hl=en&num=20",50,"2014-08-04",""
23,"JJ Levitt, M Kubicki, PG Nestor…","A diffusion tensor imaging study of the anterior limb of the internal capsule in schizophrenia",2010,"Psychiatry Research: …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0925492710002866","http://scholar.google.com/scholar?cites=2796874073881167273&as_sdt=2005&sciodt=0,5&hl=en&num=20",51,"2014-08-04",""
22,"J Szymoniak, MM Kubicki, J Besançon, C Moïse","Synthesis of bent titanocene metalloligands with the (diphenylphosphino) tetramethylcyclopentadienyl moiety. X-ray structure of [(η< sup> 5</sup>-C< sub> 5</sub> …",1991,"Inorganica chimica acta","Elsevier","http://www.sciencedirect.com/science/article/pii/S0020169300849269","http://scholar.google.com/scholar?cites=10596514094552708462&as_sdt=2005&sciodt=0,5&hl=en&num=20",52,"2014-08-04",""
22,"…, P Mellet, O Blacque, P Boyer, MM Kubicki…","New 1, 1′-or 1, 2-or 1, 3-bis (diphenylphosphino) ferrocenes",2000,"Journal of …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0022328X99007366","http://scholar.google.com/scholar?cites=13233337626716972986&as_sdt=2005&sciodt=0,5&hl=en&num=20",53,"2014-08-04",""
21,"…, O Blacque, C Ninoreille, MM Kubicki…","Ferrocenic polyphosphines and polythioethers: synthesis, reactivity and structure",1998,"Journal of …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0022328X98005518","http://scholar.google.com/scholar?cites=11915683703726793024&as_sdt=2005&sciodt=0,5&hl=en&num=20",54,"2014-08-04",""
21,"…, RW McCarley, N Kuroki, CC Dickey, M Kubicki…","Occipital lobe gray matter volume in male patients with chronic schizophrenia: A quantitative MRI study",2007,"Schizophrenia …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0920996407000576","http://scholar.google.com/scholar?cites=9549308135814456529&as_sdt=2005&sciodt=0,5&hl=en&num=20",55,"2014-08-04",""
20,"…, A Otero, A Atmani, MM Kubicki…","Synthesis, Structure, and Chemistry of Niobium Cationic Ketenimine Complexes,[Nb (. eta. 5-C5H4SiMe3) 2 (. eta. 2-PhRCCNPh-C, N)(L)]+. Molecular Structure of [Nb …",1994,"…","ACS Publications","http://pubs.acs.org/doi/abs/10.1021/om00016a024","http://scholar.google.com/scholar?cites=1445158941246359101&as_sdt=2005&sciodt=0,5&hl=en&num=20",56,"2014-08-04",""
22,"…, E Hartl, S Bouix, O Pasternak, M Kubicki…","A prospective study of physician-observed concussion during a varsity university hockey season: white matter integrity in ice hockey players. Part 3 of 4",2012,"Neurosurgical …","thejns.org","http://thejns.org/doi/abs/10.3171/2012.10.FOCUS12303","http://scholar.google.com/scholar?cites=7297697174244649529&as_sdt=2005&sciodt=0,5&hl=en&num=20",57,"2014-08-04",""
20,"…, MA Niznikiewicz, CG Wible, M Kubicki","Color Stroop and negative priming in schizophrenia: an fMRI study",2010,"Psychiatry Research: …","Elsevier","http://www.sciencedirect.com/science/article/pii/S092549270900170X","http://scholar.google.com/scholar?cites=4441029274215882809&as_sdt=2005&sciodt=0,5&hl=en&num=20",58,"2014-08-04",""
22,"…, L Rosow, PE Pelavin, RW McCarley, M Kubicki…","Fractional anisotropy and radial diffusivity: diffusion measures of white matter abnormalities in the anterior limb of the internal capsule in schizophrenia",2012,"Schizophrenia …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0920996411004889","http://scholar.google.com/scholar?cites=10491794874103017241&as_sdt=2005&sciodt=0,5&hl=en&num=20",59,"2014-08-04",""
27,"…, R Kikinis, ME Shenton, M Kubicki","Excessive extracellular volume reveals a neurodegenerative pattern in schizophrenia onset",2012,"The Journal of …","Soc Neuroscience","http://www.jneurosci.org/content/32/48/17365.short","http://scholar.google.com/scholar?cites=11710845175570532583&as_sdt=2005&sciodt=0,5&hl=en&num=20",60,"2014-08-04",""
19,"M Maddah, M Kubicki, WM Wells, CF Westin…","Findings in schizophrenia by tract-oriented DT-MRI analysis",2008,"… Image Computing and …","Springer","http://link.springer.com/chapter/10.1007/978-3-540-85988-8_109","http://scholar.google.com/scholar?cites=18014465896224089307&as_sdt=2005&sciodt=0,5&hl=en&num=20",61,"2014-08-04",""
20,"PG Nestor, M Kubicki, M Nakamura…","Comparing prefrontal gray and white matter contributions to intelligence and decision making in schizophrenia and healthy controls.",2010,"…","psycnet.apa.org","http://psycnet.apa.org/journals/neu/24/1/121/","http://scholar.google.com/scholar?cites=13771094291864530797&as_sdt=2005&sciodt=0,5&hl=en&num=20",62,"2014-08-04",""
18,"…, TJ Whitford, CF Westin, P Golland, M Kubicki","Whole brain resting state functional connectivity abnormalities in schizophrenia",2012,"Schizophrenia …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0920996412002538","http://scholar.google.com/scholar?cites=4261465823730302372&as_sdt=2005&sciodt=0,5&hl=en&num=20",63,"2014-08-04",""
16,"…, R Juelich, AC Proal, M Shenton, M Kubicki…","Alterations in brain structures underlying language function in young adults at high familial risk for schizophrenia",2012,"Schizophrenia …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0920996412004094","http://scholar.google.com/scholar?cites=6499063571583741006&as_sdt=2005&sciodt=0,5&hl=en&num=20",64,"2014-08-04",""
15,"P Sauvageot, O Blacque, MM Kubicki, S Jugé…","Optically Active Bimetallic Complexes with a Tantalum Atom as a Chiral Center. Synthesis, Characterization, and X-ray Structures of Two Diastereoisomers: Cp'CpTa*( …",1996,"…","ACS Publications","http://pubs.acs.org/doi/abs/10.1021/om9600497","http://scholar.google.com/scholar?cites=13531979453312651086&as_sdt=2005&sciodt=0,5&hl=en&num=20",65,"2014-08-04",""
16,"…, M Niethammer, V Mohan, M Kubicki…","Locally-constrained region-based methods for dw-mri segmentation",2007,"… on Computer Vision. …","ncbi.nlm.nih.gov","","http://scholar.google.com/scholar?cites=2629184018967929890&as_sdt=2005&sciodt=0,5&hl=en&num=20",66,"2014-08-04","HTML"
15,"B Jeong, M Kubicki","Reduced task-related suppression during semantic repetition priming in schizophrenia",2010,"Psychiatry Research: Neuroimaging","Elsevier","http://www.sciencedirect.com/science/article/pii/S0925492709002169","http://scholar.google.com/scholar?cites=1734714540120654765&as_sdt=2005&sciodt=0,5&hl=en&num=20",67,"2014-08-04",""
14,"H Brunner, MM Kubicki, JC Leblanc, C Moise…","Reactivity studies on tantalocene (sulfido) hydride Cp′ 2Ta (S) H (Cp′= ButC5H4): cycloaddition on and protonation of the TaS ligand",1993,"J. Chem. Soc., Chem. …","pubs.rsc.org","http://pubs.rsc.org/EN/content/articlehtml/1993/c3/c39930000851","http://scholar.google.com/scholar?cites=14723794377894427025&as_sdt=2005&sciodt=0,5&hl=en&num=20",68,"2014-08-04",""
14,"R Fandos, JLG Fierro, MM Kubicki, A Otero…","Synthesis and X-ray Structure of [(. eta. 5-C5Me5) Ti (. mu. 3-O) 3 {Rh (COD)} 3](COD= Cycloocta-1, 5-diene). Organometallic Approach to Strong Metal-Support …",1995,"…","ACS Publications","http://pubs.acs.org/doi/abs/10.1021/om00005a013","http://scholar.google.com/scholar?cites=4952735496199753028&as_sdt=2005&sciodt=0,5&hl=en&num=20",69,"2014-08-04",""
14,"…, C Rummeny, M Reiser, M Kubicki…","Anisotropy of transcallosal motor fibres indicates functional impairment in children with periventricular leukomalacia",2011,"… Medicine & Child …","Wiley Online Library","","http://scholar.google.com/scholar?cites=8962963486665255856&as_sdt=2005&sciodt=0,5&hl=en&num=20",70,"2014-08-04","HTML"
15,"…, P Pelavin, RW McCarley, M Kubicki…","Hearing voices: a role of interhemispheric auditory connectivity?",2012,"World Journal of …","informahealthcare.com","http://informahealthcare.com/doi/abs/10.3109/15622975.2011.570789","http://scholar.google.com/scholar?cites=9336603586854033525&as_sdt=2005&sciodt=0,5&hl=en&num=20",71,"2014-08-04",""
17,"M Kubicki, JL Alvarado, CF Westin, DF Tate, D Markant…","Stochastic tractography study of inferior frontal gyrus anatomical connectivity in schizophrenia",2011,"Neuroimage","Elsevier","http://www.sciencedirect.com/science/article/pii/S1053811911000826","http://scholar.google.com/scholar?cites=13953564697693677904&as_sdt=2005&sciodt=0,5&hl=en&num=20",72,"2014-08-04",""
13,"…, A Khatyr, G Schmitt, M Knorr, MM Kubicki…","Synthesis and reactivity of an 2-azabutadiene-based π-conjugated dithioether: Formation of a< i> N, S</i>-ligated molybdenum chelate complex and< i> C, N, S</i>- …",2005,"Inorganic Chemistry …","Elsevier","http://www.sciencedirect.com/science/article/pii/S1387700305000912","http://scholar.google.com/scholar?cites=6800066379740469449&as_sdt=2005&sciodt=0,5&hl=en&num=20",73,"2014-08-04",""
13,"…, A Hafid, D Baudry-Barbier, MM Kubicki…","Structural diversity in the borohydrido lanthanides series: First isolation and X-ray crystal structure of ionic [Sm (BH4) 2 (THF) 5]+[Cp∗′ Sm (BH4) 3]-",2007,"Inorganic Chemistry …","Elsevier","http://www.sciencedirect.com/science/article/pii/S1387700307000974","http://scholar.google.com/scholar?cites=16540139369489113524&as_sdt=2005&sciodt=0,5&hl=en&num=20",74,"2014-08-04",""
